driverGroup,GP,finishPosition,driverName,team,startPosition,fastestLap,gap,driverStatus
A3,Austria,1,Ta1ko,Reserve,1,1:07.218,,FINISHED
A3,Austria,2,WANWANJU,Reserve,4,1:07.440,+16.306,FINISHED
A3,Austria,3,Christian Horner,Reserve,5,1:07.774,+19.353,FINISHED
A3,Austria,4,GG bond,Reserve,2,1:07.698,+34.359,FINISHED
A3,Austria,5,taka10969,Reserve,6,1:09.150,+47.924,FINISHED
A3,Austria,6,yeye,Reserve,7,1:08.979,DNF,RETIRED
A3,Austria,7,188066,Reserve,3,1:07.471,DNF,DSQ
